region,year,smi,Winterweizen_yield,Winterweizen_sqr,Winterweizen_bodenzahl,Winterweizen_weight,Roggen und Wintermenggetreide_yield,Roggen und Wintermenggetreide_sqr,Roggen und Wintermenggetreide_bodenzahl,Roggen und Wintermenggetreide_weight,Wintergerste_yield,Wintergerste_sqr,Wintergerste_bodenzahl,Wintergerste_weight,Winterraps_yield,Winterraps_sqr,Winterraps_bodenzahl,Winterraps_weight,Kartoffeln_yield,Kartoffeln_sqr,Kartoffeln_bodenzahl,Kartoffeln_weight,Zuckerrüben_yield,Zuckerrüben_sqr,Zuckerrüben_bodenzahl,Zuckerrüben_weight,Silomais/Grünmais (einschl. Lieschkolbenschrot)_yield,Silomais/Grünmais (einschl. Lieschkolbenschrot)_sqr,Silomais/Grünmais (einschl. Lieschkolbenschrot)_bodenzahl,Silomais/Grünmais (einschl. Lieschkolbenschrot)_weight,Hafer_yield,Hafer_sqr,Hafer_bodenzahl,Hafer_weight,OCT_25,OCT_gesamt,NOV_25,NOV_gesamt,DEZ_25,DEZ_gesamt,JAN_25,JAN_gesamt,FEB_25,FEB_gesamt,MAR_25,MAR_gesamt,APR_25,APR_gesamt,MAI_25,MAI_gesamt,JUN_25,JUN_gesamt,JUL_25,JUL_gesamt,AUG_25,AUG_gesamt,SEP_25,SEP_gesamt,Mais_yield,Mais_sqr,Mais_bodenzahl,Mais_weight
43,2013,0.429475309948126,91.2,70.4720098369655,56.006035243914106,0.021372838758372,78.4,70.4720098369655,56.006035243914106,0.005779573295333302,NA,70.4720098369655,56.006035243914106,0.02459923604901299,40.1,69.57250271766041,56.84609292130573,0.027920733339455737,310.6,72.02379910225397,57.01824247930619,0.016624960608558306,767.4,72.02379910225397,57.01824247930619,0.01344834490412385,489,70.51998205689704,55.20525256504913,0.012674593702789833,62.2,70.4720098369655,56.006035243914106,0.02768254891896565,0.4450269545379438,0.1490701370333371,0.8414774788053413,0.22851439212497907,0.6066948206801164,0.2092092986169614,0.41931078935924315,0.1829353551331318,0.45262525583568364,0.25144282924501515,0.8627468347549438,0.5565038213604375,0.4231241596372505,0.32810962513873454,0.14973261403410051,0.19325519784500722,0.306618952437451,0.19055186368917165,0.4008126980380008,0.1899457738587732,0.6427059957855628,0.31005856786903574,0.37536099866816885,0.20023720750683224,489,70.51998205689704,55.20525256504913,0.012674593702789833
44,2013,0.44880444680651,89,59.463702146823714,55.21662105708166,0.07206596824384316,61.4,59.463702146823714,55.21662105708166,0.013149312876971282,80.5,59.463702146823714,55.21662105708166,0.06596537359514591,41.6,56.57577842497242,52.938862552046366,0.11073543686301475,315.6,68.39298255315717,62.73402240334685,0.004901938671150257,755,68.39298255315717,62.73402240334685,0.043261993842916464,492,58.492540186431825,53.99614219238657,0.03334425497331213,NA,59.463702146823714,55.21662105708166,0.0683163751245447,0.6922078697304977,0.27548712256707647,0.8687513815729243,0.3281464506136745,0.531383387352291,0.2882349091140847,0.42728158517887727,0.2920005611683194,0.6314217385492826,0.4440493175857945,0.8787779996269628,0.747096764413934,0.31888825328726517,0.4043740755633303,0.12408305783020825,0.25443446793054286,0.38968554295991603,0.3044693281776027,0.5234941416665126,0.3565341704770138,0.692890443299946,0.43240049795100566,0.43332380997507186,0.30418976827671645,492,58.492540186431825,53.99614219238657,0.03334425497331213
45,2013,0.452156944821278,88.4,55.359024660331336,55.76750592602606,0.05357174498052335,85.7,55.359024660331336,55.76750592602606,0.04860435481323684,77.8,55.359024660331336,55.76750592602606,0.053709057302744376,39.6,52.25803407272047,54.65907610184094,0.10507686716528504,440.7,63.25364274224672,59.12050452083444,0.014640405275907648,768.9,63.25364274224672,59.12050452083444,0.04531566365934248,382.2,56.41752024446966,53.91407740581315,0.023583827349413555,56.9,55.359024660331336,55.76750592602606,0.05755406544121077,0.7997316032648086,0.28143884539604197,0.8886816620826721,0.34570471048355117,0.6640183836221695,0.36024809628725046,0.45831237733364105,0.36230489909648894,0.5700444728136063,0.4884070262312889,0.9077676653861999,0.8077777624130249,0.35448193848133086,0.4581378594040871,0.07944888938218361,0.2303521953523159,0.28866050466895105,0.24023671150207515,0.4425266757607461,0.2624765157699585,0.7142321407794953,0.39627681821584704,0.47080806195735925,0.2768026538193226,382.2,56.41752024446966,53.91407740581315,0.023583827349413555
46,2013,0.479650641481082,87.3,62.31861737654401,41.673251857417185,0.04336088847078219,74.9,62.31861737654401,41.673251857417185,0.05463047019010866,74.4,62.31861737654401,41.673251857417185,0.06275940466182023,43.7,66.23094611129497,47.09778617209134,0.07985618362860317,429.2,65.48246032330023,46.9644498800529,0.021489521715398203,703.6,65.48246032330023,46.9644498800529,0.011407899241863374,401.4,59.59480451072286,37.0300585018757,0.04533955114296893,NA,62.31861737654401,41.673251857417185,0.04913717621806783,0.32398003418194626,0.12779433241015992,0.7642739509281359,0.2243220288502542,0.5936117517320734,0.19002139725183187,0.44257125415300047,0.17455858776443872,0.49162974483088445,0.22427751672895332,0.8538705800708971,0.5363458206779078,0.596555504359697,0.3542757716618086,0.1922400421217868,0.17564714190207034,0.21149474774536334,0.16165605305056824,0.2994240475328345,0.169545516763863,0.5650795604053297,0.2914909124374391,0.42452888896590785,0.21550379105304407,401.4,59.59480451072286,37.0300585018757,0.04533955114296893
47,2013,0.383805952966213,85.1,54.94585642421916,42.26099629397003,0.04026141942757798,87.7,54.94585642421916,42.26099629397003,0.05445807157074432,75.6,54.94585642421916,42.26099629397003,0.0489536425352843,31.9,51.398330274962156,44.88850413355019,0.07704163685684691,330.6,69.32032848552551,46.26430909972028,0.007484535032766592,441.9,69.32032848552551,46.26430909972028,0.002540483991644814,418.4,58.485718770060515,38.87966630312417,0.036568020055141044,69,54.94585642421916,42.26099629397003,0.06474677967869523,0.8047119468450546,0.47267083302140234,0.8972857862710952,0.6192413777112961,0.6506648480892181,0.5022641807794572,0.3619118720293046,0.3238734416663647,0.4520542934536933,0.4121372073888779,0.8207546412944794,0.7431888937950134,0.2526729330420494,0.3053508594632148,0.07685800194740293,0.12139830254018309,0.33076228648424155,0.2284078538417816,0.42610374093055725,0.28971557989716545,0.7238205134868622,0.47555116191506386,0.48081954866647714,0.3357073828577995,418.4,58.485718770060515,38.87966630312417,0.036568020055141044
52,2013,0.390524847432971,90.1,86.17741018101981,61.895179300507436,0.005524465570149087,75.5,86.17741018101981,61.895179300507436,0.003721037333342978,NA,86.17741018101981,61.895179300507436,0.004540261515353745,43,88.21975205672217,62.48989163352221,0.007449288662022836,NA,88.50286070963782,62.58320244452693,0.0023476977031486736,757.5,88.50286070963782,62.58320244452693,0.0006459172800229109,690,84.14330433584597,61.207313594610625,0.0024683008043370896,65,86.17741018101981,61.895179300507436,0.02548809174175946,0.5562173326810201,0.3150578581151509,0.8339905199550447,0.3705964712869553,0.5973135119392758,0.36454148945354287,0.40837272008260084,0.3245633840560912,0.2900247744151524,0.2901561586629777,0.6189987716220674,0.4710120799995604,0.3987640326931363,0.28218597244648713,0.05982923312556174,0.08652799895831519,0.600435475508372,0.27424223153364086,0.5898170584724062,0.2916464301801862,0.8010087921505883,0.4517701764901479,0.5492009009633746,0.3138671488988968,690,84.14330433584597,61.207313594610625,0.0024683008043370896
54,2013,0.295658191045125,92,76.42081230192416,43.65933170543465,0.011315980416287163,NA,76.42081230192416,43.65933170543465,0.009832146435146173,NA,76.42081230192416,43.65933170543465,0.01196297737573669,37.8,84.58918096302942,42.88691007688139,0.013025734045690763,NA,87.58694586883276,50.62078185562477,0.0005245747818729125,745,87.58694586883276,50.62078185562477,0.0024832481993971025,540,79.86990888208892,43.31464090183697,0.006588169158915757,61.2,76.42081230192416,43.65933170543465,0.008644706541101811,0.49841288867450895,0.2741241178342274,0.7485050984791347,0.30370364444596437,0.6081937267666772,0.28769490406626747,0.40733630742345545,0.25993130178678614,0.29186615489778067,0.23290077348550164,0.35428500317391887,0.2913473347822826,0.2279306756598609,0.19847086071968084,0.09318616312174573,0.08090171288876308,0.4934334811710176,0.20013679493041264,0.47136132206235615,0.2103014276141212,0.6672391352199372,0.2917833001840682,0.39589805404345196,0.20318646019413358,540,79.86990888208892,43.31464090183697,0.006588169158915757
55,2013,0.38156841074427,80.7,76.92875279443498,61.916706099037455,0.0004292368555100373,NA,76.92875279443498,61.916706099037455,0.0019566640505477577,67.7,76.92875279443498,61.916706099037455,0.00046533311123658544,40,0,0,0.00040602124566227715,NA,69,50,0.000036733123546383304,NA,69,50,0,435.1,72.62607916555702,61.774245179359745,0.00010087771749520622,NA,76.92875279443498,61.916706099037455,0.004502823013391815,0.6088815941697076,0.34226663197789875,0.8466237300918216,0.39538183950242545,0.585296338512784,0.3932497004667918,0.41730158527692157,0.32792027507509486,0.3153299887975058,0.3143549518925802,0.5744792222976683,0.45301252603530884,0.3810481670356932,0.28659920323462723,0.07210618878404298,0.08219854249840693,0.6038190154802232,0.30367645053636466,0.5862376945359367,0.330472191174825,0.7777711266563052,0.44560955535797836,0.4758084104174659,0.2913187146186828,435.1,72.62607916555702,61.774245179359745,0.00010087771749520622
56,2013,0.439050557712714,91,64.09832703946373,50.040279399751,0.0042359732870318875,NA,64.09832703946373,50.040279399751,0.004410029018424952,NA,64.09832703946373,50.040279399751,0.003702191089045696,39.9,72.15254420754451,54.55868156496097,0.003981836555236012,NA,60.315507345318466,45.014197577688435,0.0008174731090980215,NA,60.315507345318466,45.014197577688435,0,460.1,61.404714854179765,45.571794333167844,0.005453904984579537,39.7,64.09832703946373,50.040279399751,0.021502661070960976,0.6013343811035157,0.49769801795482627,0.7284493982791901,0.5915422290563583,0.4227053076028825,0.45324391275644305,0.30716344416141517,0.3395741507411003,0.39337350577116026,0.41059866845607756,0.8175797313451767,0.7316362828016281,0.39321051836013804,0.455303980410099,0.07602609135210515,0.16600487381219864,0.6166386678814888,0.34160110354423523,0.5380013108253479,0.38572614341974265,0.8011936783790589,0.5381718158721924,0.4208403453230858,0.3507687136530877,460.1,61.404714854179765,45.571794333167844,0.005453904984579537
57,2013,0.322671856731176,84.6,54.975991897004775,40.97806334217311,0.01583389281906209,NA,54.975991897004775,40.97806334217311,0.0066825562736822055,74,54.975991897004775,40.97806334217311,0.019673753193681084,41.6,54.90510351829714,42.11614717198201,0.028931100937767656,NA,52.08357870556503,38.48942642085719,0.001676190427090228,NA,52.08357870556503,38.48942642085719,0.003930053316070302,390.6,53.04122051849628,39.242894675357576,0.021195049100601923,61.5,54.975991897004775,40.97806334217311,0.03831997079546671,0.8090883807132119,0.29611328557917943,0.8314791541350516,0.3974398915704927,0.595021527064474,0.4022514553446519,0.35836544319203023,0.33226279835951955,0.3470413135854821,0.3343158427037691,0.6752609202736303,0.6238317364140561,0.31613831143630183,0.3159666939785606,0.09158562555124891,0.12333643671713364,0.2370986083620473,0.20754791011935778,0.3716760481658737,0.2324218451976776,0.740003642282988,0.3953542991688377,0.5765484979278162,0.31008995520441157,390.6,53.04122051849628,39.242894675357576,0.021195049100601923
58,2013,0.327356409281492,75.7,57.411177446650605,45.48279554007338,0.008154160169112844,NA,57.411177446650605,45.48279554007338,0.004466088709337134,NA,57.411177446650605,45.48279554007338,0.009014393367344572,36.1,59.94133090837388,44.36478830156816,0.013258646778724893,NA,65.97540036831174,45.64808553660998,0.0060883541176220395,NA,65.97540036831174,45.64808553660998,0.000462225513567259,426.9,56.38581626054421,41.01892798700063,0.01024544402873062,51.6,57.411177446650605,45.48279554007338,0.021650879566982403,0.737323921918869,0.5210883364081382,0.7658328384160995,0.5664139643311501,0.4628700241446496,0.45141844898462297,0.3336984112858773,0.3633150145411491,0.33559050261974327,0.36723024547100075,0.6778658986091614,0.6374007642269134,0.4072083830833435,0.38814525455236437,0.09338378757238394,0.1299561724066734,0.2356244057416915,0.1938899859786034,0.26269519850611683,0.16733845099806766,0.7571653574705124,0.38538601398468025,0.4993496611714363,0.2525852479040623,426.9,56.38581626054421,41.01892798700063,0.01024544402873062
59,2013,0.345020358761152,80.7,62.52495925919138,43.399250218129154,0.0009878291938834325,NA,62.52495925919138,43.399250218129154,0,67.2,62.52495925919138,43.399250218129154,0.001204601397568754,45,56.001776261233175,46.3361893810143,0.0007726841582368556,244.1,72.01200801987534,41.8218192912871,0.000056710787229504055,NA,72.01200801987534,41.8218192912871,0,465,65.66088028407076,39.53763164371077,0.003137327521475156,NA,62.52495925919138,43.399250218129154,0.0029780938552454246,0.6882476492931967,0.5135778235761743,0.7541381685357343,0.5775530416714517,0.47657018586208943,0.4830438384884282,0.4046239147060796,0.4312495761796046,0.40252158830040374,0.4366273189845838,0.5968758087409171,0.5968104632277237,0.31413134148246374,0.30627656139825526,0.05993228435124222,0.10909936263373025,0.18851151827134585,0.14622652569883746,0.19348009087537463,0.13463039931498075,0.7161857423029447,0.32411466460478927,0.4171206339409478,0.1932935777463411,465,65.66088028407076,39.53763164371077,0.003137327521475156
5B,2013,0.323980438212554,96.2,83.58278716752288,53.68763754004643,0.07715345424181011,83.9,83.58278716752288,53.68763754004643,0.035332072291683995,81.1,83.58278716752288,53.68763754004643,0.07239678654065172,40.7,81.33767374685648,50.57033383419737,0.12024993052657869,436.1,91.64903771439901,63.43973686769052,0.03871284557330418,766.2,91.64903771439901,63.43973686769052,0.036354026310694475,376.2,81.90032814182035,52.700724622518884,0.03400941742304615,65.4,83.58278716752288,53.68763754004643,0.06588723866197124,0.4545537784695627,0.19620715230703356,0.8195920795202255,0.23373858481645576,0.6599339395761489,0.2558885127305984,0.355010499060154,0.21034854725003244,0.3315522849559784,0.22780595123767852,0.5496161594986917,0.3727768838405609,0.22409989163279528,0.19802724644541742,0.09020408056676388,0.08383987285196784,0.3630083233118057,0.158098680526018,0.40976011008024216,0.1397323150187731,0.6542413920164108,0.2517112866044044,0.3915172085165978,0.16448233723640443,376.2,81.90032814182035,52.700724622518884,0.03400941742304615
5C,2013,0.357186162223419,99.2,80.03615583160442,51.53426928496037,0.026590313057391846,78.4,80.03615583160442,51.53426928496037,0.012561590310956475,NA,80.03615583160442,51.53426928496037,0.02358531921473343,42.5,87.1184276881446,55.95390841550172,0.02919706785529968,472.2,90.44860630110024,60.8013503167098,0.020899213975600187,785,90.44860630110024,60.8013503167098,0.004454473679697349,513.2,78.47199975293651,49.10876165675548,0.011810370636123491,62.2,80.03615583160442,51.53426928496037,0.0326615924705004,0.46541062990824383,0.3042024572690328,0.7815064021519252,0.34456880603517814,0.6107658204578218,0.32958770224026274,0.4251859486103057,0.3047482243606023,0.2778780233292353,0.26362312052931114,0.43370047779310317,0.35208714575994576,0.30480666316690896,0.2285421760309311,0.07562168350531935,0.08510504627511614,0.5700715070679074,0.25108392891429726,0.5666083352906363,0.26207306910128814,0.7618370056152343,0.4065293896765937,0.5097264619100661,0.28509957165945143,513.2,78.47199975293651,49.10876165675548,0.011810370636123491
12,2014,0.622518904972821,100.3,69.27753487035868,57.94582760499435,0.001819724540942518,NA,69.27753487035868,57.94582760499435,0.0025480033708149634,65.2,69.27753487035868,57.94582760499435,0.0021886992466425997,43,72.90411962536736,66.93355909114793,0.003049163328733576,412.5,69.58449853520638,59.379080029167014,0.002468852566775341,NA,69.58449853520638,59.379080029167014,0.00277355970881239,NA,67.16456950438992,58.66179112786467,0.0009053571762699809,NA,69.27753487035868,57.94582760499435,0.007154287219997419,0.350100608335601,0.20388951235347325,0.2599184819393688,0.16989113721582616,0.01295172236859798,0.08078621638317901,0.007952516691552268,0.02909725154232647,0.8103863729370966,0.38369457423686987,0.7143388158745236,0.3717962685558531,0.8425723248057895,0.5493786931037902,0.763743476735221,0.6488435897562239,0.5235105090671116,0.493835816780726,0.4614197148217095,0.497864704993036,0.4143610480758878,0.46776726345221203,0.21967221051454552,0.3549686008029514,NA,67.16456950438992,58.66179112786467,0.0009053571762699809
15,2014,0.648761469948416,95.2,78.17491647890384,70.92364378197239,0.006193019375106183,NA,78.17491647890384,70.92364378197239,0.0005865169812640075,88.9,78.17491647890384,70.92364378197239,0.00409618691510114,51,80.21893018673298,71.0162573066547,0.0034040698561001404,618.7,78.01871817887073,69.18748743740407,0.01545014509583801,865,78.01871817887073,69.18748743740407,0.01874482527482995,750,74.38610758610012,67.8427838680489,0.002072721851659315,83.7,78.17491647890384,70.92364378197239,0.011684558103022833,0.2909867838025094,0.18366508781909943,0.1903450489044189,0.14466920532286176,0.015074339322745786,0.07613121252506971,0.007478202483616768,0.026701490022242057,0.5650325030088424,0.19619516879320137,0.6796858996152878,0.25954259335994717,0.8827327281236649,0.48394898772239686,0.918527004122734,0.6953920572996141,0.7819313317537306,0.652108335494995,0.6009626686573027,0.6007454454898834,0.4640990450978279,0.5292715668678284,0.2538726866245269,0.44356760680675505,750,74.38610758610012,67.8427838680489,0.002072721851659315
17,2014,0.590682217851281,99.3,68.66939778413153,37.219197492256384,0.00018779810389802604,NA,68.66939778413153,37.219197492256384,0.0009283002581156952,79,68.66939778413153,37.219197492256384,0.00017877123666394036,46,0,0,0.00027193030133319107,536.2,64.99999999999999,51.689485934554334,0.00022265428395220057,NA,64.99999999999999,51.689485934554334,0,580,72.65964862169133,34.924069206830396,0.0002750239787961545,NA,68.66939778413153,37.219197492256384,0.0007506992344789158,0.35068841874599466,0.24642044380307215,0.25170536488294604,0.20231164619326591,0.013101808447390792,0.08322947546839712,0.007680170913226902,0.030600409535691153,0.705065692961216,0.41752281934022906,0.692654836177826,0.4322641000151635,0.8101826161146164,0.6188277840614319,0.7558679491281509,0.66931032538414,0.5854528397321701,0.5372141525149347,0.5815213069319725,0.5787881046533585,0.5169526621699333,0.5367076352238656,0.32389111816883087,0.4124705255031585,580,72.65964862169133,34.924069206830396,0.0002750239787961545
